Order_ID,Order_Date,Customer_ID,Category,Sales,Profit,Discount
ORD-01087,2025-05-14,CUST-0092,Technology,631.1,98.34,0.12
ORD-01088,2025-05-05,CUST-0114,Technology,615.0,90.07,0.13
ORD-01089,2025-05-24,CUST-0033,Office Supplies,82.97,6.16,0.16
ORD-01090,2025-05-14,CUST-0051,Furniture,404.47,6.82,0.15
ORD-01091,2025-05-13,CUST-0018,Furniture,472.51,11.76,0.14
ORD-01092,2025-05-13,CUST-0021,Furniture,505.15,-3.18,0.19
ORD-01093,2025-05-22,CUST-0033,Furniture,253.96,-8.05,0.24
ORD-01094,2025-05-28,CUST-0113,Office Supplies,134.12,10.25,0.15
ORD-01095,2025-05-21,CUST-0045,Furniture,576.25,17.56,0.13
ORD-01096,2025-05-04,CUST-0015,Office Supplies,68.22,3.41,0.2
ORD-01097,2025-05-18,CUST-0044,Technology,488.36,50.62,0.21
ORD-01098,2025-05-05,CUST-0052,Furniture,489.4,-3.77,0.2
ORD-01099,2025-05-08,CUST-0098,Office Supplies,78.21,8.69,0.09
ORD-01100,2025-05-25,CUST-0098,Office Supplies,114.45,10.87,0.12
ORD-01101,2025-05-10,CUST-0095,Technology,831.47,137.4,0.1
ORD-01102,2025-05-24,CUST-0072,Furniture,596.39,3.72,0.17
ORD-01103,2025-05-18,CUST-0055,Furniture,658.36,20.33,0.13
ORD-01104,2025-05-08,CUST-0049,Furniture,15.0,-0.83,0.28
ORD-01105,2025-05-12,CUST-0086,Technology,540.9,75.06,0.15
ORD-01106,2025-05-07,CUST-0107,Technology,614.3,105.47,0.09
ORD-01107,2025-05-24,CUST-0089,Office Supplies,119.63,12.73,0.1
ORD-01108,2025-05-02,CUST-0120,Office Supplies,114.58,14.15,0.07
ORD-01109,2025-05-14,CUST-0098,Office Supplies,104.1,9.29,0.13
ORD-01110,2025-05-01,CUST-0016,Furniture,431.72,-8.55,0.22
ORD-01111,2025-05-03,CUST-0098,Technology,540.23,57.63,0.21
ORD-01112,2025-05-02,CUST-0102,Technology,555.05,69.26,0.17
ORD-01113,2025-05-22,CUST-0063,Furniture,483.92,17.56,0.12
ORD-01114,2025-05-02,CUST-0106,Office Supplies,111.05,14.53,0.05
ORD-01115,2025-05-02,CUST-0021,Technology,428.14,82.66,0.05
ORD-01116,2025-05-08,CUST-0097,Furniture,331.0,9.05,0.13
ORD-01117,2025-05-25,CUST-0086,Furniture,288.13,-10.94,0.25
ORD-01118,2025-05-02,CUST-0032,Office Supplies,97.94,10.34,0.1
ORD-01119,2025-05-10,CUST-0002,Technology,765.08,117.11,0.12
ORD-01120,2025-05-24,CUST-0067,Technology,511.65,54.41,0.21
ORD-01121,2025-05-19,CUST-0055,Furniture,589.65,19.73,0.12
ORD-01122,2025-05-22,CUST-0089,Furniture,507.55,31.67,0.07
ORD-01123,2025-05-08,CUST-0070,Office Supplies,111.89,10.71,0.12
ORD-01124,2025-05-05,CUST-0074,Technology,772.87,135.01,0.08
ORD-01125,2025-05-17,CUST-0068,Office Supplies,89.81,8.46,0.12
ORD-01126,2025-05-10,CUST-0042,Technology,960.3,162.5,0.09
ORD-01127,2025-05-18,CUST-0053,Technology,670.26,72.58,0.2
ORD-01128,2025-05-24,CUST-0088,Office Supplies,59.72,5.57,0.12
ORD-01129,2025-05-21,CUST-0013,Office Supplies,51.31,0.71,0.27
ORD-01130,2025-05-18,CUST-0105,Office Supplies,93.63,11.46,0.07
ORD-01131,2025-05-12,CUST-0088,Furniture,167.97,-4.58,0.23
ORD-01132,2025-05-22,CUST-0080,Office Supplies,95.09,10.05,0.1
ORD-01133,2025-05-17,CUST-0050,Furniture,462.41,-23.58,0.27
ORD-01134,2025-05-14,CUST-0052,Technology,777.75,116.53,0.13
ORD-01135,2025-05-10,CUST-0102,Furniture,381.67,-8.5,0.22
ORD-01136,2025-06-25,CUST-0008,Furniture,347.42,8.19,0.14
ORD-01137,2025-06-08,CUST-0021,Furniture,421.16,-0.19,0.18
ORD-01138,2025-06-10,CUST-0064,Office Supplies,121.59,12.3,0.11
ORD-01139,2025-06-05,CUST-0102,Office Supplies,102.16,8.05,0.15
ORD-01140,2025-06-02,CUST-0019,Office Supplies,72.34,5.59,0.15
ORD-01141,2025-06-14,CUST-0001,Furniture,284.09,-11.16,0.25
ORD-01142,2025-06-05,CUST-0110,Furniture,278.97,15.6,0.08
ORD-01143,2025-06-09,CUST-0104,Furniture,537.28,-2.17,0.19
ORD-01144,2025-06-21,CUST-0104,Technology,740.47,140.08,0.06
ORD-01145,2025-06-15,CUST-0070,Technology,643.82,65.56,0.21
ORD-01146,2025-06-03,CUST-0086,Office Supplies,90.51,4.31,0.2
ORD-01147,2025-06-27,CUST-0067,Furniture,397.0,-29.41,0.32
ORD-01148,2025-06-09,CUST-0107,Technology,823.99,136.41,0.1
ORD-01149,2025-06-20,CUST-0016,Furniture,327.7,-25.15,0.32
ORD-01150,2025-06-28,CUST-0071,Furniture,405.24,13.48,0.12
ORD-01151,2025-06-26,CUST-0104,Technology,681.84,106.61,0.12
ORD-01152,2025-06-24,CUST-0119,Office Supplies,94.95,10.57,0.09
ORD-01153,2025-06-07,CUST-0023,Office Supplies,102.21,11.82,0.08
ORD-01154,2025-06-28,CUST-0009,Furniture,440.35,9.68,0.14
ORD-01155,2025-06-10,CUST-0056,Office Supplies,61.43,8.73,0.03
ORD-01156,2025-06-01,CUST-0066,Office Supplies,93.4,9.27,0.11
ORD-01157,2025-06-07,CUST-0116,Technology,1035.35,165.77,0.11
ORD-01158,2025-06-04,CUST-0108,Office Supplies,74.56,4.93,0.17
ORD-01159,2025-06-25,CUST-0093,Office Supplies,100.24,11.13,0.09
ORD-01160,2025-06-08,CUST-0117,Furniture,556.07,-6.98,0.2
ORD-01161,2025-06-23,CUST-0057,Office Supplies,146.44,14.72,0.11
ORD-01162,2025-06-08,CUST-0098,Technology,659.74,90.41,0.15
ORD-01163,2025-06-25,CUST-0067,Furniture,150.4,-3.52,0.22
ORD-01164,2025-06-15,CUST-0082,Technology,1033.72,129.35,0.17
ORD-01165,2025-06-12,CUST-0053,Furniture,717.68,12.79,0.15
ORD-01166,2025-06-12,CUST-0032,Technology,848.3,119.2,0.14
ORD-01167,2025-06-16,CUST-0023,Furniture,535.68,8.68,0.15
ORD-01168,2025-06-26,CUST-0092,Furniture,296.04,11.54,0.11
ORD-01169,2025-06-16,CUST-0039,Office Supplies,78.66,7.16,0.13
ORD-01170,2025-06-11,CUST-0104,Office Supplies,89.68,7.82,0.13
ORD-01171,2025-06-12,CUST-0105,Office Supplies,76.09,8.08,0.1
ORD-01172,2025-06-02,CUST-0040,Technology,689.79,100.57,0.13
ORD-01173,2025-06-08,CUST-0090,Furniture,451.46,33.94,0.05
ORD-01174,2025-06-01,CUST-0020,Office Supplies,21.17,0.96,0.21
ORD-01175,2025-06-19,CUST-0053,Technology,967.02,111.63,0.19
ORD-01176,2025-06-14,CUST-0081,Furniture,645.59,37.39,0.08
ORD-01177,2025-06-07,CUST-0074,Technology,704.16,107.34,0.12
ORD-01178,2025-06-13,CUST-0107,Technology,735.26,116.02,0.11
ORD-01179,2025-06-08,CUST-0092,Furniture,294.73,-5.99,0.22
ORD-01180,2025-06-21,CUST-0017,Furniture,430.72,3.99,0.16
ORD-01181,2025-06-11,CUST-0032,Office Supplies,66.88,6.78,0.11
ORD-01182,2025-06-27,CUST-0070,Technology,720.14,98.97,0.15
ORD-01183,2025-06-24,CUST-0023,Furniture,501.18,33.46,0.06
ORD-01184,2025-06-16,CUST-0080,Furniture,448.4,-7.09,0.21
ORD-01185,2025-06-24,CUST-0014,Furniture,394.3,18.64,0.1
ORD-01186,2025-06-06,CUST-0046,Office Supplies,95.84,13.92,0.03
ORD-01187,2025-06-18,CUST-0120,Technology,629.78,91.42,0.14
ORD-01188,2025-06-18,CUST-0092,Furniture,440.26,-20.53,0.27
ORD-01189,2025-06-02,CUST-0072,Office Supplies,120.74,15.86,0.05
ORD-01190,2025-06-27,CUST-0018,Furniture,503.58,12.16,0.14
ORD-01191,2025-06-27,CUST-0085,Office Supplies,98.12,10.67,0.09
ORD-01192,2025-06-25,CUST-0075,Office Supplies,129.3,12.57,0.11
ORD-01193,2025-06-05,CUST-0107,Technology,885.45,139.44,0.11
ORD-01194,2025-06-08,CUST-0046,Office Supplies,98.16,8.62,0.13
ORD-01195,2025-06-05,CUST-0092,Technology,463.27,59.4,0.17
ORD-01196,2025-06-17,CUST-0085,Technology,914.32,95.93,0.21
ORD-01197,2025-06-02,CUST-0026,Furniture,407.76,-6.31,0.21
ORD-01198,2025-06-22,CUST-0111,Furniture,152.08,-3.34,0.22
ORD-01199,2025-06-16,CUST-0031,Office Supplies,69.33,5.79,0.14
ORD-01200,2025-06-01,CUST-0084,Office Supplies,145.6,9.33,0.17
ORD-01201,2025-06-18,CUST-0073,Technology,620.52,136.52,0.0
ORD-01202,2025-06-01,CUST-0061,Furniture,333.68,-5.31,0.21
ORD-01203,2025-06-09,CUST-0023,Furniture,578.26,13.54,0.14
ORD-01204,2025-06-10,CUST-0021,Furniture,323.73,15.24,0.1
ORD-01205,2025-06-27,CUST-0065,Technology,635.8,67.98,0.21
ORD-01206,2025-06-14,CUST-0093,Office Supplies,110.5,11.53,0.1
ORD-01207,2025-06-06,CUST-0060,Office Supplies,120.18,13.28,0.09
ORD-01208,2025-06-04,CUST-0083,Technology,434.93,62.2,0.14
ORD-01209,2025-06-08,CUST-0112,Furniture,640.5,-4.62,0.19
ORD-01210,2025-06-17,CUST-0037,Technology,604.57,68.82,0.19
ORD-01211,2025-06-12,CUST-0003,Technology,835.6,119.85,0.14
ORD-01212,2025-06-13,CUST-0003,Technology,611.51,85.79,0.14
ORD-01213,2025-06-13,CUST-0120,Technology,928.93,115.39,0.17
ORD-01214,2025-06-08,CUST-0101,Furniture,369.57,-9.04,0.23
ORD-01215,2025-06-08,CUST-0041,Office Supplies,93.68,11.11,0.08
ORD-01216,2025-06-27,CUST-0045,Technology,703.68,102.3,0.14
ORD-01217,2025-06-21,CUST-0116,Office Supplies,112.91,15.82,0.04
ORD-01218,2025-06-21,CUST-0049,Office Supplies,57.27,4.72,0.14
ORD-01219,2025-06-03,CUST-0113,Office Supplies,120.45,14.09,0.08
ORD-01220,2025-06-13,CUST-0072,Furniture,593.46,-7.53,0.2
ORD-01221,2025-06-02,CUST-0096,Furniture,611.14,24.44,0.11
ORD-01222,2025-07-23,CUST-0019,Furniture,242.03,-13.71,0.28
ORD-01223,2025-07-16,CUST-0010,Technology,514.61,52.16,0.22
ORD-01224,2025-07-21,CUST-0022,Office Supplies,112.17,10.25,0.12
ORD-01225,2025-07-19,CUST-0080,Office Supplies,87.5,10.7,0.07
ORD-01226,2025-07-04,CUST-0067,Office Supplies,118.94,8.53,0.16
ORD-01227,2025-07-02,CUST-0109,Office Supplies,163.38,20.25,0.07
ORD-01228,2025-07-28,CUST-0012,Technology,740.21,106.6,0.14
ORD-01229,2025-07-19,CUST-0007,Office Supplies,105.07,6.13,0.18
ORD-01230,2025-07-02,CUST-0022,Furniture,553.31,18.6,0.12
ORD-01231,2025-07-22,CUST-0099,Office Supplies,109.18,11.59,0.1
ORD-01232,2025-07-18,CUST-0071,Office Supplies,116.21,12.59,0.09
ORD-01233,2025-07-02,CUST-0097,Furniture,440.29,18.97,0.1
ORD-01234,2025-07-28,CUST-0037,Technology,401.44,49.52,0.18
ORD-01235,2025-07-07,CUST-0052,Technology,757.2,93.39,0.18
ORD-01236,2025-07-25,CUST-0096,Furniture,401.5,17.54,0.1
ORD-01237,2025-07-27,CUST-0082,Office Supplies,102.24,10.58,0.1
ORD-01238,2025-07-03,CUST-0106,Furniture,609.71,5.46,0.17
ORD-01239,2025-07-19,CUST-0120,Technology,695.16,138.94,0.04
ORD-01240,2025-07-27,CUST-0019,Technology,294.73,32.04,0.2
ORD-01241,2025-07-22,CUST-0101,Office Supplies,72.44,4.15,0.19
ORD-01242,2025-07-11,CUST-0084,Office Supplies,152.62,16.93,0.09
ORD-01243,2025-07-24,CUST-0077,Furniture,607.17,18.78,0.13
ORD-01244,2025-07-23,CUST-0034,Technology,623.62,92.73,0.13
ORD-01245,2025-07-17,CUST-0038,Office Supplies,121.32,13.87,0.08
ORD-01246,2025-07-12,CUST-0026,Office Supplies,96.38,11.07,0.08
ORD-01247,2025-07-14,CUST-0071,Technology,784.84,117.86,0.13
ORD-01248,2025-07-03,CUST-0101,Technology,363.7,30.53,0.25
ORD-01249,2025-07-25,CUST-0089,Technology,759.66,132.13,0.08
ORD-01250,2025-07-20,CUST-0079,Furniture,531.8,-1.87,0.19
ORD-01251,2025-07-25,CUST-0025,Furniture,555.51,11.39,0.14
ORD-01252,2025-07-21,CUST-0037,Technology,476.85,41.69,0.24
ORD-01253,2025-07-15,CUST-0083,Technology,493.7,38.38,0.26
ORD-01254,2025-07-12,CUST-0072,Furniture,568.07,11.49,0.15
ORD-01255,2025-07-13,CUST-0032,Furniture,500.96,-2.74,0.19
ORD-01256,2025-07-22,CUST-0009,Furniture,428.87,4.03,0.16
ORD-01257,2025-07-13,CUST-0018,Furniture,632.3,16.46,0.13
ORD-01258,2025-07-20,CUST-0008,Technology,786.92,152.01,0.05
ORD-01259,2025-07-08,CUST-0016,Technology,549.84,35.35,0.28
ORD-01260,2025-07-03,CUST-0010,Office Supplies,56.24,3.91,0.16
ORD-01261,2025-07-13,CUST-0014,Technology,799.21,149.85,0.06
ORD-01262,2025-07-21,CUST-0066,Office Supplies,103.51,9.0,0.13
ORD-01263,2025-07-13,CUST-0031,Technology,415.94,20.37,0.31
ORD-01264,2025-07-04,CUST-0077,Technology,572.83,77.47,0.15
ORD-01265,2025-07-10,CUST-0061,Technology,858.74,133.67,0.12
ORD-01266,2025-07-25,CUST-0041,Furniture,587.19,-0.09,0.18
ORD-01267,2025-07-05,CUST-0073,Technology,906.47,118.71,0.16
ORD-01268,2025-07-14,CUST-0034,Technology,818.82,131.92,0.11
ORD-01269,2025-07-18,CUST-0099,Furniture,321.84,7.79,0.14
ORD-01270,2025-07-04,CUST-0060,Furniture,581.52,-5.86,0.2
ORD-01271,2025-07-12,CUST-0021,Technology,620.79,106.47,0.09
ORD-01272,2025-07-20,CUST-0098,Furniture,559.9,16.99,0.13
ORD-01273,2025-07-11,CUST-0037,Furniture,243.93,-12.06,0.27
ORD-01274,2025-07-01,CUST-0041,Office Supplies,86.85,6.26,0.16
ORD-01275,2025-07-13,CUST-0116,Technology,890.26,119.72,0.16
ORD-01276,2025-07-24,CUST-0029,Office Supplies,110.74,7.87,0.16
ORD-01277,2025-07-08,CUST-0051,Office Supplies,105.91,10.78,0.11
ORD-01278,2025-07-06,CUST-0001,Furniture,417.68,4.39,0.16
ORD-01279,2025-07-06,CUST-0026,Office Supplies,105.68,16.53,0.01
ORD-01280,2025-07-10,CUST-0036,Technology,793.56,110.16,0.15
ORD-01281,2025-07-05,CUST-0023,Technology,854.87,118.26,0.15
ORD-01282,2025-07-14,CUST-0066,Technology,792.45,147.06,0.06
ORD-01283,2025-07-10,CUST-0031,Technology,191.55,26.15,0.15
ORD-01284,2025-07-03,CUST-0086,Furniture,253.77,-12.81,0.27
ORD-01285,2025-07-08,CUST-0032,Furniture,369.13,0.7,0.18
ORD-01286,2025-07-16,CUST-0043,Office Supplies,118.55,9.6,0.14
ORD-01287,2025-07-07,CUST-0040,Furniture,502.11,22.47,0.1
ORD-01288,2025-07-05,CUST-0043,Furniture,495.67,-8.17,0.21
ORD-01289,2025-07-13,CUST-0094,Technology,509.58,76.86,0.13
ORD-01290,2025-07-20,CUST-0039,Technology,512.34,63.89,0.17
ORD-01291,2025-07-28,CUST-0072,Furniture,595.52,-1.93,0.19
ORD-01292,2025-07-11,CUST-0064,Technology,838.02,137.2,0.1
ORD-01293,2025-07-27,CUST-0073,Furniture,430.32,5.42,0.16
ORD-01294,2025-07-20,CUST-0031,Office Supplies,78.94,7.57,0.12
ORD-01295,2025-07-11,CUST-0066,Technology,781.31,134.16,0.09
ORD-01296,2025-07-23,CUST-0012,Furniture,395.22,6.98,0.15
ORD-01297,2025-07-11,CUST-0061,Technology,712.07,67.98,0.23
ORD-01298,2025-07-13,CUST-0049,Technology,498.17,53.81,0.2
ORD-01299,2025-07-10,CUST-0069,Office Supplies,82.28,8.07,0.11
ORD-01300,2025-07-21,CUST-0001,Office Supplies,100.28,6.62,0.17
ORD-01301,2025-07-19,CUST-0032,Furniture,425.14,4.57,0.16
ORD-01302,2025-08-11,CUST-0114,Office Supplies,79.05,8.17,0.1
ORD-01303,2025-08-27,CUST-0097,Furniture,575.76,14.82,0.14
ORD-01304,2025-08-12,CUST-0046,Office Supplies,131.28,11.93,0.13
ORD-01305,2025-08-19,CUST-0114,Technology,690.19,107.91,0.12
ORD-01306,2025-08-18,CUST-0117,Technology,615.85,90.89,0.13
ORD-01307,2025-08-25,CUST-0093,Technology,751.49,130.5,0.08
ORD-01308,2025-08-24,CUST-0002,Furniture,358.19,5.57,0.15
ORD-01309,2025-08-23,CUST-0082,Furniture,525.34,5.61,0.16
ORD-01310,2025-08-26,CUST-0086,Technology,248.82,22.58,0.23
ORD-01311,2025-08-23,CUST-0110,Technology,899.76,126.89,0.14
ORD-01312,2025-08-28,CUST-0072,Technology,945.47,135.6,0.14
ORD-01313,2025-08-14,CUST-0016,Office Supplies,84.44,7.81,0.12
ORD-01314,2025-08-05,CUST-0044,Office Supplies,41.33,2.18,0.19
ORD-01315,2025-08-08,CUST-0027,Furniture,703.65,0.52,0.18
ORD-01316,2025-08-05,CUST-0098,Technology,777.09,95.91,0.18
ORD-01317,2025-08-26,CUST-0101,Office Supplies,95.05,6.91,0.16
ORD-01318,2025-08-15,CUST-0016,Furniture,248.38,-0.73,0.19
ORD-01319,2025-08-16,CUST-0007,Office Supplies,123.07,16.22,0.05
ORD-01320,2025-08-18,CUST-0048,Furniture,468.37,-8.67,0.22
ORD-01321,2025-08-28,CUST-0048,Furniture,406.34,-3.02,0.2
ORD-01322,2025-08-18,CUST-0093,Office Supplies,124.48,15.14,0.07
ORD-01323,2025-08-12,CUST-0114,Technology,878.65,146.66,0.1
ORD-01324,2025-08-26,CUST-0055,Office Supplies,76.87,4.69,0.18
ORD-01325,2025-08-21,CUST-0074,Furniture,336.94,1.26,0.17
ORD-01326,2025-08-04,CUST-0077,Office Supplies,121.99,12.2,0.11
ORD-01327,2025-08-22,CUST-0061,Office Supplies,110.37,9.97,0.13
ORD-01328,2025-08-06,CUST-0076,Office Supplies,81.74,5.82,0.16
ORD-01329,2025-08-02,CUST-0087,Furniture,389.94,10.83,0.13
ORD-01330,2025-08-21,CUST-0076,Furniture,327.68,-8.46,0.23
ORD-01331,2025-08-13,CUST-0049,Office Supplies,89.24,6.03,0.17
ORD-01332,2025-08-11,CUST-0025,Office Supplies,119.94,13.9,0.08
ORD-01333,2025-08-14,CUST-0015,Office Supplies,64.06,6.42,0.11
ORD-01334,2025-08-04,CUST-0110,Technology,601.24,84.46,0.14
ORD-01335,2025-08-17,CUST-0113,Technology,1143.97,170.38,0.13
ORD-01336,2025-08-18,CUST-0068,Office Supplies,120.7,16.05,0.05
ORD-01337,2025-08-19,CUST-0007,Furniture,472.21,-1.06,0.19
ORD-01338,2025-08-12,CUST-0095,Technology,825.97,116.31,0.14
ORD-01339,2025-08-25,CUST-0061,Furniture,279.76,0.67,0.18
ORD-01340,2025-08-23,CUST-0008,Office Supplies,105.5,10.59,0.11
ORD-01341,2025-08-12,CUST-0017,Furniture,453.89,16.12,0.12
ORD-01342,2025-08-16,CUST-0055,Office Supplies,91.5,14.64,0.0
ORD-01343,2025-08-14,CUST-0064,Technology,1010.41,142.07,0.14
ORD-01344,2025-08-03,CUST-0051,Office Supplies,153.56,10.68,0.16
ORD-01345,2025-08-24,CUST-0052,Technology,638.67,84.99,0.16
ORD-01346,2025-08-10,CUST-0045,Technology,687.82,127.45,0.06
ORD-01347,2025-08-26,CUST-0078,Technology,839.33,167.15,0.04
ORD-01348,2025-08-16,CUST-0101,Technology,504.67,66.84,0.16
ORD-01349,2025-08-04,CUST-0083,Technology,423.81,49.17,0.19
ORD-01350,2025-08-23,CUST-0024,Furniture,589.43,-0.78,0.18
ORD-01351,2025-08-03,CUST-0113,Furniture,631.14,-4.69,0.2
ORD-01352,2025-08-26,CUST-0018,Technology,703.9,86.7,0.18
ORD-01353,2025-08-01,CUST-0047,Office Supplies,122.95,11.6,0.12
ORD-01354,2025-08-21,CUST-0055,Office Supplies,129.54,14.92,0.08
ORD-01355,2025-08-26,CUST-0069,Technology,867.91,116.01,0.16
ORD-01356,2025-08-24,CUST-0009,Technology,1007.05,168.45,0.1
ORD-01357,2025-08-06,CUST-0015,Technology,546.22,88.13,0.11
ORD-01358,2025-08-11,CUST-0073,Furniture,471.26,2.43,0.17
ORD-01359,2025-08-15,CUST-0038,Furniture,385.93,9.85,0.14
ORD-01360,2025-08-13,CUST-0084,Technology,1078.7,188.28,0.08
ORD-01361,2025-08-06,CUST-0092,Furniture,205.23,-10.58,0.28
ORD-01362,2025-08-14,CUST-0028,Furniture,496.8,-5.3,0.2
ORD-01363,2025-08-24,CUST-0105,Furniture,500.52,20.8,0.11
ORD-01364,2025-08-07,CUST-0048,Furniture,620.3,5.5,0.17
ORD-01365,2025-08-14,CUST-0008,Furniture,607.21,4.33,0.17
ORD-01366,2025-08-23,CUST-0030,Furniture,548.29,15.91,0.13
ORD-01367,2025-08-09,CUST-0085,Technology,911.87,174.94,0.05
ORD-01368,2025-08-26,CUST-0061,Office Supplies,80.31,6.11,0.15
ORD-01369,2025-08-19,CUST-0069,Office Supplies,111.18,5.29,0.2
ORD-01370,2025-08-28,CUST-0077,Technology,925.56,139.05,0.13
ORD-01371,2025-08-12,CUST-0038,Furniture,431.74,5.99,0.16
ORD-01372,2025-08-15,CUST-0106,Technology,917.27,137.29,0.13
ORD-01373,2025-08-22,CUST-0043,Technology,778.64,108.14,0.15
ORD-01374,2025-08-17,CUST-0078,Office Supplies,120.38,12.07,0.11
ORD-01375,2025-08-11,CUST-0096,Office Supplies,101.78,5.86,0.19
ORD-01376,2025-08-20,CUST-0069,Furniture,520.01,27.26,0.09
ORD-01377,2025-08-04,CUST-0083,Furniture,330.16,-3.04,0.2
ORD-01378,2025-08-28,CUST-0025,Technology,741.93,100.44,0.15
ORD-01379,2025-08-06,CUST-0107,Furniture,486.04,1.64,0.18
ORD-01380,2025-08-23,CUST-0060,Office Supplies,119.33,12.68,0.1
ORD-01381,2025-08-20,CUST-0006,Office Supplies,110.65,13.85,0.06
ORD-01382,2025-08-22,CUST-0056,Furniture,225.07,-17.4,0.32
ORD-01383,2025-08-04,CUST-0077,Technology,644.3,94.98,0.13
ORD-01384,2025-08-04,CUST-0025,Technology,932.99,142.23,0.12
ORD-01385,2025-08-23,CUST-0056,Technology,592.9,53.59,0.24
ORD-01386,2025-09-13,CUST-0066,Technology,849.7,127.61,0.13
ORD-01387,2025-09-05,CUST-0053,Furniture,648.19,19.11,0.13
ORD-01388,2025-09-14,CUST-0024,Furniture,409.27,1.93,0.17
ORD-01389,2025-09-21,CUST-0021,Technology,821.24,143.29,0.08
ORD-01390,2025-09-21,CUST-0089,Furniture,525.85,8.27,0.15
ORD-01391,2025-09-06,CUST-0059,Office Supplies,138.95,7.49,0.19
ORD-01392,2025-09-16,CUST-0027,Furniture,612.59,7.48,0.16
ORD-01393,2025-09-06,CUST-0028,Technology,672.29,93.89,0.15
ORD-01394,2025-09-15,CUST-0062,Technology,972.53,145.79,0.13
ORD-01395,2025-09-28,CUST-0001,Furniture,329.47,5.27,0.15
ORD-01396,2025-09-01,CUST-0083,Furniture,201.35,-4.72,0.22
ORD-01397,2025-09-07,CUST-0055,Furniture,400.31,8.71,0.14
ORD-01398,2025-09-18,CUST-0035,Office Supplies,112.22,9.1,0.14
ORD-01399,2025-09-16,CUST-0076,Furniture,343.16,-18.92,0.28
ORD-01400,2025-09-16,CUST-0070,Furniture,389.39,6.18,0.15
ORD-01401,2025-09-27,CUST-0045,Furniture,597.49,2.54,0.17
ORD-01402,2025-09-06,CUST-0039,Furniture,330.6,-7.91,0.23
ORD-01403,2025-09-01,CUST-0100,Technology,538.33,51.57,0.23
ORD-01404,2025-09-08,CUST-0022,Office Supplies,139.58,14.71,0.1
ORD-01405,2025-09-09,CUST-0093,Technology,794.82,140.1,0.08
ORD-01406,2025-09-10,CUST-0007,Technology,868.67,153.3,0.08
ORD-01407,2025-09-15,CUST-0006,Technology,1117.54,154.0,0.15
ORD-01408,2025-09-25,CUST-0046,Furniture,436.22,-3.38,0.2
ORD-01409,2025-09-18,CUST-0108,Office Supplies,63.9,4.27,0.17
ORD-01410,2025-09-19,CUST-0006,Furniture,486.48,13.41,0.13
ORD-01411,2025-09-25,CUST-0021,Technology,716.15,94.05,0.16
ORD-01412,2025-09-12,CUST-0100,Furniture,355.69,-11.37,0.24
ORD-01413,2025-09-25,CUST-0073,Furniture,450.21,8.83,0.15
ORD-01414,2025-09-24,CUST-0110,Technology,959.3,167.83,0.08
ORD-01415,2025-09-07,CUST-0036,Furniture,610.61,24.04,0.11
ORD-01416,2025-09-04,CUST-0029,Office Supplies,126.88,12.12,0.12
ORD-01417,2025-09-21,CUST-0065,Office Supplies,33.08,1.22,0.22
ORD-01418,2025-09-10,CUST-0085,Office Supplies,98.9,11.01,0.09
ORD-01419,2025-09-02,CUST-0064,Office Supplies,73.99,8.65,0.08
ORD-01420,2025-09-12,CUST-0022,Furniture,619.35,19.46,0.12
ORD-01421,2025-09-03,CUST-0101,Office Supplies,69.93,6.18,0.13
ORD-01422,2025-09-04,CUST-0042,Furniture,549.63,3.01,0.17
ORD-01423,2025-09-08,CUST-0114,Office Supplies,121.44,14.25,0.08
ORD-01424,2025-09-24,CUST-0047,Technology,723.5,130.65,0.07
ORD-01425,2025-09-12,CUST-0103,Furniture,462.42,13.37,0.13
ORD-01426,2025-09-20,CUST-0042,Office Supplies,115.78,9.76,0.14
ORD-01427,2025-09-06,CUST-0003,Furniture,444.59,7.37,0.15
ORD-01428,2025-09-26,CUST-0066,Furniture,632.02,16.0,0.14
ORD-01429,2025-09-07,CUST-0104,Technology,752.6,149.54,0.04
ORD-01430,2025-09-19,CUST-0063,Office Supplies,112.53,12.15,0.09
ORD-01431,2025-09-09,CUST-0101,Furniture,117.35,-5.18,0.26
ORD-01432,2025-09-06,CUST-0022,Furniture,455.56,17.67,0.11
ORD-01433,2025-09-23,CUST-0033,Technology,704.48,85.77,0.18
ORD-01434,2025-09-19,CUST-0081,Technology,830.48,142.53,0.09
ORD-01435,2025-09-28,CUST-0061,Technology,856.15,134.73,0.11
ORD-01436,2025-09-22,CUST-0104,Furniture,593.73,24.13,0.11
ORD-01437,2025-09-05,CUST-0028,Office Supplies,112.25,6.88,0.18
ORD-01438,2025-09-26,CUST-0092,Office Supplies,32.63,2.12,0.17
ORD-01439,2025-09-02,CUST-0064,Furniture,427.04,-1.54,0.19
ORD-01440,2025-09-28,CUST-0079,Office Supplies,78.51,6.48,0.14
ORD-01441,2025-09-23,CUST-0079,Office Supplies,107.24,12.74,0.07
ORD-01442,2025-09-08,CUST-0078,Office Supplies,141.84,14.75,0.1
ORD-01443,2025-09-11,CUST-0059,Technology,709.58,113.27,0.11
ORD-01444,2025-09-25,CUST-0078,Office Supplies,137.56,12.12,0.13
ORD-01445,2025-09-13,CUST-0058,Office Supplies,44.32,2.19,0.2
ORD-01446,2025-09-19,CUST-0034,Furniture,488.22,-9.4,0.22
ORD-01447,2025-09-21,CUST-0056,Furniture,274.3,-8.61,0.24
ORD-01448,2025-09-15,CUST-0027,Furniture,569.64,2.4,0.17
ORD-01449,2025-09-26,CUST-0052,Technology,647.72,125.07,0.05
